brand,phone_name,text,network,4g_bands,4g_band_count,5g_bands,5g_band_count,released_year,height_width_depth,height,width,depth,weight,resolution,ppi,display_width,display_height,display_ppi,display_size_str,display_size,display_type,os,chipset,ram,storage,type,main_camera,selfie_camera,bluetooth,battery,price
samsung,Galaxy Note 4,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 3g bands hsdpa 850 / 900 / 1900 / 2100 hsdpa 850 / 1700 / 1900 / 2100 - n910w8 4g bands 1, 2, 3, 4, 5, 7, 8, 17, 20 - n910f, n910c 1, 2, 3, 4, 5, 7, 8, 28, 38, 40 - n910g 1, 2, 3, 4, 5, 7, 8, 12, 17 - n910w8 1, 2, 3, 4, 5, 7, 8, 28 - n910u speed hspa 42.2/5.76 mbps, lte cat4 150/50 mbps (exynos 5433)hspa 42.2/5.76 mbps, lte-a cat6 300/50 mbps (snapdragon 805) launch announced 2014, september 03. released 2014, october status discontinued body dimensions 153.5 x 78.6 x 8.5 mm (6.04 x 3.09 x 0.33 in) weight 176 g (6.21 oz) build glass front (gorilla glass 4), plastic back, aluminum frame sim micro-sim stylus display type super amoled size 5.7 inches, 88.5 cm2 (~73.4% screen-to-body ratio) resolution 1440 x 2560 pixels, 16:9 ratio (~518 ppi density) protection corning gorilla glass 4 platform os android 4.4.4 (kitkat), upgradable to 6.0.1 (marshmallow) chipset qualcomm apq8084 snapdragon 805 (28 nm)exynos 5433 cpu quad-core 2.7 ghz krait 450 - snapdragon 805octa-core (4x1.3 ghz cortex-a53 & 4x1.9 ghz cortex-a57) - exynos 5433 gpu adreno 420 (snapdragon 805)mali-t760 mp6 (exynos 5433) memory card slot microsdxc (dedicated slot) internal 32gb 3gb ram emmc 5.0 main camera single 16 mp, f/2.2, 31mm (standard), 1/2.6"", 1.12µm, af, ois features led flash, panorama, hdr video 4k@30fps, 1080p@30/60fps, stereo sound rec. selfie camera single 3.7 mp, f/1.9, 22mm (wide) features hdr video 1440p@30fps sound loudspeaker yes 3.5mm jack yes 24-bit/192khz audio comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot bluetooth 4.1, a2dp, edr, le positioning gps, glonass, bds nfc yes infrared port yes radio no usb microusb 2.0 (mhl 3 tv-out), otg features sensors fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, uv, heart rate, spo2 ant+
s-voice natural language commands and dictation
air gestures battery type li-ion 3220 mah, removable charging 15w wired, qc2 talk time up to 20 h (3g) music play up to 82 h misc colors frosted white, charcoal black, bronze gold, blossom pink models sm-n910c, sm-n910s, sm-n910h, sm-n910f, sm-n910g, sm-n910u, sm-n910k, sm-n916s, sm-n910l, sm-n916l, sm-n916k, sm-n910t3 sar 0.37 w/kg (head)     0.88 w/kg (body) sar eu 0.37 w/kg (head)     0.38 w/kg (body) price about 350 eur tests performance basemark os ii 2.0: 1328basemark x: 18684 display contrast ratio: infinity (nominal), 4.033 (sunlight) camera photo / video loudspeaker voice 79db / noise 74db / ring 89db audio quality noise -96.6db / crosstalk -94.2db battery (old) endurance rating 90h ",lte,1 2 3 4 5 7 8 12 17 28 38,11,0,0,discontinued,153.5 78.6 8.5,153.5,78.6,8.5,176,1440 2560,518,1440.0,2560.0,518.0,5.7,5.7,super oled,5433)hspa42.2,snapdragon805,3gb ,32gb,emmc5.0,16mp,7mp,bluetooth4.1,3220mah,31150.0
samsung,Galaxy S5 (USA),"network technology gsm / cdma / hspa / evdo / lte 2g bands cdma 800 / 1900  - all versions gsm 850 / 900 / 1800 / 1900 - sm-g900v, sm-g900p 3g bands cdma2000 1xev-do  - all versions hsdpa 850 / 900 / 1900 / 2100 - sm-g900v, sm-g900p 4g bands 4, 13 - sm-g900v 2, 4, 5, 12, 17 - sm-g900r4 25, 26, 41 - sm-g900p speed ev-do rev.a 3.1 mbps, lte-a cat4 150/50 mbps, hspa launch announced 2014, february. released 2014, april status discontinued body dimensions 142 x 72.4 x 7.9 mm (5.59 x 2.85 x 0.31 in) weight 144.9 g (5.11 oz) sim micro-sim ip67 dust/water resistant (up to 1m for 30 min) display type super amoled size 5.1 inches, 71.7 cm2 (~69.7% screen-to-body ratio) resolution 1080 x 1920 pixels, 16:9 ratio (~432 ppi density) protection corning gorilla glass 3 platform os android 4.4.2 (kitkat), upgradable to 5.0.1 (lollipop), touchwiz ui chipset qualcomm msm8974ac snapdragon 801 (28 nm) cpu quad-core 2.5 ghz krait 400 gpu adreno 330 memory card slot microsdxc (dedicated slot) internal 16gb 2gb ram emmc 5.0 main camera single 16 mp, 1/2.6"", 1.12µm, pdaf features led flash, panorama, hdr video 4k@30fps, 1080p@60fps, hdr selfie camera single 2 mp features dual video call video 1080p@30fps sound loudspeaker yes 3.5mm jack yes 24-bit/192khz audio comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot bluetooth 4.0, a2dp, edr, le, aptx positioning gps, glonass nfc yes infrared port yes radio no usb microusb 3.0 (mhl 2.1 tv-out), otg features sensors fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, heart rate ant+
s-voice natural language commands and dictation
air gestures battery type li-ion 2800 mah, removable charging wireless (pma) stand-by up to 480 h talk time up to 27 h music play up to 77 h misc colors charcoal black, shimmery white models sm-g900v, sm-g900r4, sm-g900p, sm-g9006v sar 1.07 w/kg (head)     1.47 w/kg (body) sar eu 0.50 w/kg (head)     0.47 w/kg (body) price about 480 eur ",lte,2 4 5 12 25 26,6,0,0,discontinued,142 72.4 7.9,142.0,72.4,7.9,0,1080 1920,432,1080.0,1920.0,432.0,5.1,5.1,super oled,android4.4.2,snapdragon801,2gb ,16gb,emmc5.0,16mp,2mp,bluetooth4.0,2800mah,42720.0
samsung,Galaxy Core LTE,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 3g bands hsdpa 850 / 900 / 2100 4g bands 3, 7, 20 speed hspa, lte cat4 150/50 mbps launch announced 2014, february. released 2014, may status discontinued body dimensions 132.9 x 66.3 x 9.8 mm (5.23 x 2.61 x 0.39 in) weight 137 g (4.83 oz) sim micro-sim display type pls size 4.5 inches, 55.8 cm2 (~63.4% screen-to-body ratio) resolution 540 x 960 pixels, 16:9 ratio (~245 ppi density) platform os android 4.2.2 (jelly bean) cpu dual-core 1.2 ghz memory card slot microsdxc (dedicated slot) internal 8gb 1gb ram main camera single 5 mp, af features led flash video 720p@30fps selfie camera single vga video  sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n, wi-fi direct, hotspot bluetooth 4.0, a2dp positioning gps, glonass nfc yes radio fm radio usb microusb 2.0 features sensors accelerometer, proximity, compass battery type li-ion 2100 mah, removable stand-by up to 540 h (3g) talk time up to 11 h (3g) music play up to 64 h misc colors white, black models sm-g386f, sm-g386t1 sar 0.46 w/kg (head)     0.97 w/kg (body) sar eu 0.40 w/kg (head)     0.39 w/kg (body) price about 260 eur tests camera photo / video battery (old) endurance rating 62h ",lte,3 7,2,0,0,discontinued,132.9 66.3 9.8,132.9,66.3,9.8,137,540 960,245,540.0,960.0,245.0,4.5,4.5,pls,0,0,1gb ,8gb,0,5mp,0,bluetooth4.0,2100mah,23140.0
samsung,Galaxy Note 3 Neo,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - all versions 3g bands hsdpa 850 / 900 / 1900 / 2100 - sm-n7505 hsdpa 900 / 1900 / 2100 - sm-n750 4g bands 1, 3, 5, 7, 8, 20 - sm-n7505 speed hspa 42.2(lte)/21.1(3g)/5.76 mbps, lte cat4 150/50 mbps launch announced 2014, january. released 2014, february status discontinued body dimensions 148.4 x 77.4 x 8.6 mm (5.84 x 3.05 x 0.34 in) weight 162.5 g (5.71 oz) sim micro-sim stylus display type super amoled size 5.5 inches, 83.4 cm2 (~72.6% screen-to-body ratio) resolution 720 x 1280 pixels, 16:9 ratio (~267 ppi density) platform os android 4.3 (jelly bean), upgradable to 5.1.1 (lollipop), touchwiz ui chipset exynos 5260 hexa cpu hexa-core (4x1.3 ghz cortex a7 & 2x1.7 ghz cortex a15) gpu mali-t624 mp4 memory card slot microsdxc (dedicated slot) internal 16gb (11gb user available), 2gb ram emmc 5.0 main camera single 8 mp, f/2.6, 31mm (standard), af features led flash, panorama, hdr video 1080p@30fps, stereo sound rec. selfie camera single 2 mp, f/2.4, 27mm (wide) video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, dlna, wi-fi direct, hotspot bluetooth 4.0, a2dp, le positioning gps, glonass nfc yes infrared port yes radio no usb microusb 2.0, otg features sensors accelerometer, gyro, proximity, compass ant+
s-voice natural language commands and dictation battery type li-ion 3100 mah, removable stand-by up to 540 h (3g) talk time up to 18 h (3g) music play up to 64 h misc colors black, white, green, pink, red models sm-n750, sm-n7505, sm-n750k, sm-n750s, sm-n7507, sm-n750l, sm-n7500q, sm-n7506v sar 0.54 w/kg (head)     0.70 w/kg (body) sar eu 0.25 w/kg (head)     0.27 w/kg (body) price about 320 eur tests display contrast ratio: infinite (nominal), 3.487 (sunlight) camera photo / video loudspeaker voice 68db / noise 64db / ring 75db audio quality noise -96.1db / crosstalk -94.9db battery (old) endurance rating 74h ",lte,1 3 5 7 8,5,0,0,discontinued,148.4 77.4 8.6,148.4,77.4,8.6,0,720 1280,267,720.0,1280.0,267.0,5.5,5.5,super oled,android4.3,exynos5260,2gb ,16gb,emmc5.0,8mp,2mp,bluetooth4.0,3100mah,28480.0
samsung,Galaxy Express 2,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 3g bands hsdpa 850 / 900 / 2100 4g bands 3, 7, 8, 20 speed hspa 42.2/5.76 mbps, lte cat3 100/50 mbps launch announced 2013, october. released 2013, october status discontinued body dimensions 132.4 x 65.7 x 9.8 mm (5.21 x 2.59 x 0.39 in) weight 134.2 g (4.73 oz) sim micro-sim display type tft size 4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio) resolution 540 x 960 pixels, 16:9 ratio (~245 ppi density) platform os android 4.2.2 (jelly bean) chipset qualcomm snapdragon s4 cpu dual-core 1.7 ghz krait gpu adreno 305 memory card slot microsdxc (dedicated slot) internal 8gb 1.5gb ram main camera single 5 mp, af features led flash video yes selfie camera single vga video  sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n, wi-fi direct, dlna, hotspot bluetooth 4.0, a2dp, edr positioning gps, glonass nfc yes radio stereo fm radio, rds, recording usb microusb 2.0 features sensors accelerometer, gyro, proximity, compass battery type li-ion 2100 mah, removable stand-by up to 480 h (3g) talk time up to 11 h (3g) misc colors blue, white models sm-g3815 sar 0.38 w/kg (head)     0.70 w/kg (body) sar eu 0.38 w/kg (head)     0.36 w/kg (body) price about 210 eur ",lte,3 7 8,3,0,0,discontinued,132.4 65.7 9.8,132.4,65.7,9.8,0,540 960,245,540.0,960.0,245.0,4.5,4.5,tft,android4.2.2,snapdragons4,5gb ,8gb,0,5mp,0,bluetooth4.0,2100mah,18690.0
samsung,Galaxy Round G910S,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 3g bands hsdpa 850 / 1900 / 2100 4g bands 5, 9 speed hspa, lte-a launch announced 2013, october. released 2013, october status discontinued body dimensions 151.1 x 79.6 x 7.9 mm (5.95 x 3.13 x 0.31 in) weight 154 g (5.43 oz) build glass front, plastic back, plastic frame sim micro-sim display type super flexible amoled size 5.7 inches, 89.6 cm2 (~74.5% screen-to-body ratio) resolution 1080 x 1920 pixels, 16:9 ratio (~386 ppi density) platform os android 4.3 (jelly bean) chipset qualcomm snapdragon 800 (28 nm) cpu quad-core 2.3 ghz krait 400 gpu adreno 330 memory card slot microsdxc (dedicated slot) internal 32gb 3gb ram emmc 4.5 main camera single 13 mp, af features led flash, panorama, hdr video 4k@30fps, 1080p@60fps selfie camera single 2 mp video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, dlna, hotspot bluetooth 4.0, a2dp, edr, le positioning gps, glonass nfc yes infrared port yes radio no usb microusb 2.0 (mhl 2 tv-out), otg features sensors accelerometer, gyro, proximity, compass, barometer, temperature, humidity, gesture ant+
s-voice natural language commands and dictation
air gestures battery type li-ion 2800 mah, removable stand-by up to 370 h (2g) / up to 330 h (3g) talk time up to 16 h music play up to 74 h misc colors luxury brown models sm-g910s sar 0.63 w/kg (head)     0.69 w/kg (body) sar eu 0.21 w/kg (head)     0.35 w/kg (body) price about 680 eur ",lte,1,1,0,0,discontinued,151.1 79.6 7.9,151.1,79.6,7.9,154,1080 1920,386,1080.0,1920.0,386.0,5.7,5.7,super oled,android4.3,snapdragon800,3gb ,32gb,emmc4.5,13mp,2mp,bluetooth4.0,2800mah,60520.0
samsung,I9295 Galaxy S4 Active,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 3g bands hsdpa 850 / 900 / 1900 / 2100 hsdpa 850 / 1900 / 2100 4g bands 1, 3, 5, 7, 8, 20 - i9295 1, 2, 4, 5, 7, 17 - i537 speed hspa 42.2/5.76 mbps, lte cat3 100/50 mbps launch announced 2013, june. released 2013, june status discontinued body dimensions 139.7 x 71.3 x 9.1 mm (5.5 x 2.81 x 0.36 in) weight 153 g (5.40 oz) sim micro-sim ip67 dust/water resistant (up to 1m for 30 min) display type tft size 5.0 inches, 68.9 cm2 (~69.2% screen-to-body ratio) resolution 1080 x 1920 pixels, 16:9 ratio (~441 ppi density) protection corning gorilla glass 2 platform os android 4.2.2 (jelly bean), upgradable to 5.0.1 (lollipop), touchwiz ui chipset qualcomm apq8064t snapdragon 600 cpu quad-core 1.9 ghz krait 300 gpu adreno 320 memory card slot microsdxc (dedicated slot) internal 16gb (11.2gb user available), 2gb ram main camera single 8 mp, af features led flash, panorama, hdr video 1080p@30fps selfie camera single 2 mp video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, dlna, hotspot bluetooth 4.0, a2dp, edr, le, aptx positioning gps, glonass nfc yes infrared port yes radio no usb microusb 2.0 (mhl 2 tv-out), otg features sensors accelerometer, gyro, proximity, compass, barometer, gesture s-voice natural language commands and dictation
air gestures battery type li-ion 2600 mah, removable stand-by up to 312 h talk time up to 17 h misc colors urban grey, dive blue, orange flare models gt-i9295, sgh-i537 sar 0.55 w/kg (head)     0.75 w/kg (body) sar eu 0.26 w/kg (head)     0.36 w/kg (body) price about 310 eur tests display contrast ratio: 1046:1 (nominal), 2.022 (sunlight) camera photo / video loudspeaker voice 72db / noise 66db / ring 78db audio quality noise -96.1db / crosstalk -96.0db battery (old) endurance rating 57h ",lte,1 2 3 4 5 7 8,7,0,0,discontinued,139.7 71.3 9.1,139.7,71.3,9.1,153,1080 1920,441,1080.0,1920.0,441.0,5.0,5.0,tft,android4.2.2,snapdragon600,2gb ,16gb,0,8mp,2mp,bluetooth4.0,2600mah,27590.0
samsung,Galaxy Note LTE 10.1 N8020,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 3g bands hsdpa 850 / 900 / 2100 4g bands 3, 7 3, 7, 8, 20 speed hspa 42.2/5.76 mbps, lte cat3 100/50 mbps launch announced 2012, december. released 2012, december status discontinued body dimensions 262 x 180 x 8.9 mm (10.31 x 7.09 x 0.35 in) weight 600 g (1.32 lb) sim micro-sim stylus display type ips lcd size 10.1 inches, 295.8 cm2 (~62.7% screen-to-body ratio) resolution 800 x 1280 pixels, 16:10 ratio (~149 ppi density) platform os android 4.1 (jelly bean), touchwiz ui chipset exynos 4412 quad (32 nm) cpu quad-core 1.4 ghz cortex-a9 gpu mali-400mp4 memory card slot microsdxc (dedicated slot) internal 16gb 2gb ram, 32gb 2gb ram, 64gb 2gb ram main camera single 5 mp, af features led flash video 720p@30fps selfie camera single 1.9 mp video  sound loudspeaker yes, with stereo speakers 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n, dual-band, wi-fi direct, hotspot bluetooth 4.0, a2dp positioning gps nfc no infrared port yes radio no usb microusb 2.0 (mhl tv-out), otg features sensors accelerometer, gyro, compass battery type li-ion 7000 mah, non-removable stand-by up to 2158 h (2g) / up to 1850 h (3g) talk time up to 64 h (2g) / up to 43 h (3g) misc colors gray, white models gt-n8020 sar 1.53 w/kg (body) sar eu 0.93 w/kg (body) price about 390 eur ",lte,3 7 8,3,0,0,discontinued,262 180 8.9,262.0,180.0,8.9,600,800 1280,149,800.0,1280.0,149.0,10.1,10.1,ips lcd,android4.1,exynos4412,2gb ,16gb 32gb 64gb,0,5mp,9mp,bluetooth4.0,7000mah,34710.0
samsung,Galaxy Axiom R830,"network technology cdma / evdo / lte 2g bands cdma 800 / 1700 / 1900 / 2100 3g bands cdma2000 1xev-do 4g bands 2, 4, 5, 12 speed ev-do rev.a 3.1 mbps, lte launch announced 2012, november. released 2012, november status discontinued body dimensions 121.7 x 63.8 x 11.9 mm (4.79 x 2.51 x 0.47 in) weight 136.1 g (4.80 oz) sim mini-sim display type tft size 4.0 inches, 45.5 cm2 (~58.7% screen-to-body ratio) resolution 480 x 800 pixels, 5:3 ratio (~233 ppi density) platform os android 4.0.4 (ice cream sandwich) cpu dual-core 1.2 ghz krait memory card slot microsdhc (dedicated slot) internal 4gb 1gb ram main camera single 5 mp, af features led flash video 720p selfie camera single 1.3 mp video  sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n, dlna, hotspot bluetooth 4.0, a2dp positioning gps nfc yes radio no usb microusb 2.0 features sensors accelerometer, proximity battery type li-ion 2100 mah, removable stand-by up to 252 h talk time up to 8 h misc colors blue sar 0.69 w/kg (head)     1.28 w/kg (body) price about 150 eur ",lte,2 4 5,3,0,0,discontinued,121.7 63.8 11.9,121.7,63.8,11.9,0,480 800,233,480.0,800.0,233.0,4.0,4.0,tft,0,0,1gb ,4gb,0,5mp,3mp,bluetooth4.0,2100mah,13350.0
samsung,Galaxy S Lightray 4G R940,"network technology cdma / evdo / lte 2g bands cdma 800 / 1700 / 1900 3g bands cdma2000 1xev-do 4g bands 2, 4 speed ev-do rev.a 3.1 mbps, lte launch announced 2012, august. released 2012, august status discontinued body dimensions 130 x 68 x 11.7 mm (5.12 x 2.68 x 0.46 in) weight 142 g (5.01 oz) sim mini-sim display type super amoled plus size 4.3 inches, 52.6 cm2 (~59.5% screen-to-body ratio) resolution 480 x 800 pixels, 5:3 ratio (~217 ppi density) platform os android 2.3 (gingerbread) chipset exynos 3210 cpu 1.0 ghz memory card slot microsdhc (dedicated slot), 16 gb included internal 1.4gb main camera single 8 mp, af features led flash video 720p selfie camera single 1.3 mp video  sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n bluetooth 3.0, a2dp positioning gps, a-gps radio no usb microusb 2.0 features sensors accelerometer, proximity, compass hdmi port
mp4/wmv/h.264 player
mp3/wav/wma/eaac+ player
photo/video editor
document viewer battery type removable li-ion 1600 mah battery stand-by up to 200 h talk time up to 3 h 30 min misc colors black sar 0.72 w/kg (head)     0.45 w/kg (body) price about 100 eur ",lte,1,1,0,0,discontinued,130 68 11.7,130.0,68.0,11.7,142,480 800,217,480.0,800.0,217.0,4.3,4.3,super oled,android2.3,exynos3210,0,4gb,0,8mp,3mp,bluetooth3.0,1600mah,8900.0
vivo,Y36 (India),"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 2100 4g bands 1, 3, 5, 8, 38, 40, 41 speed hspa, lte launch announced 2023, june 22 status available. released 2023, june 22 body dimensions 164.1 x 76.2 x 8.2 mm (6.46 x 3.00 x 0.32 in) weight 202 g (7.13 oz) build glass front, plastic back, plastic frame sim dual sim (nano-sim, dual stand-by) ip54, dust and splash resistant display type ips lcd, 90hz, 650 nits (peak) size 6.64 inches, 106.8 cm2 (~85.4% screen-to-body ratio) resolution 1080 x 2388 pixels (~395 ppi density) platform os android 13, funtouch 13 chipset qualcomm sm6225 snapdragon 680 4g (6 nm) cpu octa-core (4x2.4 ghz kryo 265 gold & 4x1.9 ghz kryo 265 silver) gpu adreno 610 memory card slot microsdxc (dedicated slot) internal 128gb 8gb ram main camera dual 50 mp, f/1.8, (wide), pdaf
2 mp, f/2.4, (depth) features led flash video 1080p@30fps selfie camera single 16 mp, f/2.0, (wide) video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band bluetooth 5.1, a2dp, le positioning gps, glonass, galileo, bds, qzss nfc no radio fm radio usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, proximity, gyro, compass battery type li-po 5000 mah, non-removable charging 44w wired, 30% in 15 min (advertised)
reverse wired misc colors meteor black, vibrant gold price ₹ 12,748 ",lte,1 3 5 8 38 40,6,0,0,2023,164.1 76.2 8.2,164.1,76.2,8.2,202,1080 2388,395,1080.0,2388.0,395.0,6.6,6.6,ips lcd 90hz,android13,snapdragon680,8gb ,128gb,0,50mp,16mp,bluetooth5.1,5000mah,12748.0
vivo,S17t,"network technology gsm / cdma / hspa / cdma2000 / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41 5g bands 1, 3, 5, 8, 28, 38, 40, 41, 77, 78 sa/nsa speed hspa, lte-a, 5g launch announced 2023, may 31 status available. released 2023, june 08 body dimensions 164.2 x 74.4 x 7.5 mm (6.46 x 2.93 x 0.30 in) weight 186 g (6.56 oz) sim dual sim (nano-sim, dual stand-by) display type amoled, 1b colors, 120hz, hdr10+, 1300 nits (peak) size 6.78 inches, 111.0 cm2 (~90.8% screen-to-body ratio) resolution 1260 x 2800 pixels, 20:9 ratio (~453 ppi density) platform os android 13, originos 3 chipset mediatek mt6893 dimensity 8050 (6 nm) cpu octa-core (1x3.0 ghz cortex-a78 & 3x2.6 ghz cortex-a78 & 4x2.0 ghz cortex-a55) gpu mali-g77 mc9 memory card slot no internal 512gb 12gb ram ufs 3.1 main camera dual 50 mp, f/1.9, (wide), 1/1.56"", 1.0µm, pdaf, ois
8 mp, f/2.2, (ultrawide) features ring-led flash, panorama, hdr video 4k@30fps, 1080p@30fps selfie camera single 50 mp, f/2.0, 22mm (wide), af features dual-led flash, hdr video 1080p@30fps sound loudspeaker yes 3.5mm jack no 24-bit/192khz audio comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le, aptx hd positioning gps (l1), glonass (g1), bds (b1i), galileo (e1), qzss (l1) nfc yes radio no usb usb type-c 2.0, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum battery type li-po 4600 mah, non-removable charging 80w wired, 70% in 30 min (advertised) misc colors black, blue, pink price about 400 eur ",lte  5g,1 3 4 5 8 28 34 38 39 40,10,1 3 5 8 28 38 40 41 77,9,2023,164.2 74.4 7.5,164.2,74.4,7.5,186,1260 2800,453,1260.0,2800.0,453.0,6.8,6.8,oled 120hz,android13,dimensity8050,12gb ,512gb,ufs3.1,50mp,50mp,bluetooth5.2,4600mah,35600.0
vivo,Y52t,"network technology gsm / cdma / hspa / cdma2000 / lte / 5g 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 850 / 900 / 2100 cdma2000 1x 4g bands 1, 3, 5, 8, 28, 34, 38, 39, 40, 41 5g bands 1, 5, 8, 28, 41, 77, 78 sa/nsa speed hspa, lte-a, 5g launch announced 2022, september 18 status available. released 2022, september 19 body dimensions 164 x 75.9 x 8.5 mm (6.46 x 2.99 x 0.33 in) weight 198 g (6.98 oz) build glass front, plastic frame, plastic back sim dual sim (nano-sim, dual stand-by) display type ips lcd size 6.51 inches, 102.3 cm2 (~82.2% screen-to-body ratio) resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density) platform os android 12, originos ocean chipset mediatek mt6833 dimensity 700 (7 nm) cpu octa-core (2x2.2 ghz cortex-a76 & 6x2.0 ghz cortex-a55) gpu mali-g57 mc2 memory card slot microsdxc internal 128gb 8gb ram, 256gb 8gb ram main camera dual 13 mp, f/2.2, 26mm (wide), pdaf
2 mp, f/2.4, (macro) features led flash, hdr, panorama video 1080p@30fps selfie camera single 8 mp, f/2.0, (wide) video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.1, a2dp, le, aptx hd positioning gps, glonass, galileo, bds, qzss nfc no radio no usb usb type-c, otg features sensors fingerprint (side-mounted), accelerometer, proximity, compass battery type li-po 5000 mah, non-removable charging 10w wired misc colors black, blue, silver models v2166a price about 200 eur ",lte  5g,1 3 5 8 28 34 38 39 40,9,1 5 8 28 41 77,6,2022,164 75.9 8.5,164.0,75.9,8.5,198,720 1600,270,720.0,1600.0,270.0,6.5,6.5,ips lcd,android12,dimensity700,8gb ,128gb 256gb,0,13mp,8mp,bluetooth5.1,5000mah,17800.0
